source_airport,source_latitude,source_longitude,destination_airport,destination_latitude,destination_longitude
CAI,30.12190055847168,31.40559959411621,AMS,52.308601,4.76389
EZE,-34.8222,-58.5358,AMS,52.308601,4.76389
HAV,22.989200592041016,-82.40910339355469,AMS,52.308601,4.76389
KBP,50.345001220703125,30.894699096679688,AMS,52.308601,4.76389
MAD,40.471926,-3.56264,AMS,52.308601,4.76389
MEX,19.4363,-99.072098,AMS,52.308601,4.76389
NRT,35.7647018433,140.386001587,AMS,52.308601,4.76389
OTP,44.5711111,26.085,AMS,52.308601,4.76389
PRG,50.1008,14.26,AMS,52.308601,4.76389
SIN,1.35019,103.994003,AMS,52.308601,4.76389
SVO,55.972599,37.4146,AMS,52.308601,4.76389
VIE,48.110298156738,16.569700241089,AMS,52.308601,4.76389
WAW,52.1656990051,20.967100143399996,AMS,52.308601,4.76389
ACC,5.605189800262451,-0.16678600013256073,NBO,-1.31923997402,36.9277992249
NBO,-1.31923997402,36.9277992249,ACC,5.605189800262451,-0.16678600013256073
ASU,-25.239999771118164,-57.52000045776367,SCL,-33.393001556396484,-70.78579711914062
CCS,10.601194,-66.991222,SCL,-33.393001556396484,-70.78579711914062
HAV,22.989200592041016,-82.40910339355469,LIM,-12.0219,-77.114305
LIM,-12.0219,-77.114305,HAV,22.989200592041016,-82.40910339355469
SCL,-33.393001556396484,-70.78579711914062,ASU,-25.239999771118164,-57.52000045776367
SCL,-33.393001556396484,-70.78579711914062,CCS,10.601194,-66.991222
SCL,-33.393001556396484,-70.78579711914062,UIO,-0.129166666667,-78.3575
BRU,50.901401519800004,4.48443984985,IAD,38.94449997,-77.45580292
IAD,38.94449997,-77.45580292,BRU,50.901401519800004,4.48443984985
TXL,52.5597,13.2877,VKO,55.5914993286,37.2615013123
VKO,55.5914993286,37.2615013123,TXL,52.5597,13.2877
ARN,59.651901245117,17.918600082397,WAW,52.1656990051,20.967100143399996
BRU,50.901401519800004,4.48443984985,WAW,52.1656990051,20.967100143399996
BUD,47.42976,19.261093,WAW,52.1656990051,20.967100143399996
KBP,50.345001220703125,30.894699096679688,WAW,52.1656990051,20.967100143399996
LIS,38.7813,-9.13592,WAW,52.1656990051,20.967100143399996
MAD,40.471926,-3.56264,WAW,52.1656990051,20.967100143399996
OTP,44.5711111,26.085,WAW,52.1656990051,20.967100143399996
PRG,50.1008,14.26,WAW,52.1656990051,20.967100143399996
SVO,55.972599,37.4146,WAW,52.1656990051,20.967100143399996
VIE,48.110298156738,16.569700241089,WAW,52.1656990051,20.967100143399996
WAW,52.1656990051,20.967100143399996,ARN,59.651901245117,17.918600082397
WAW,52.1656990051,20.967100143399996,BRU,50.901401519800004,4.48443984985
WAW,52.1656990051,20.967100143399996,BUD,47.42976,19.261093
WAW,52.1656990051,20.967100143399996,KBP,50.345001220703125,30.894699096679688
WAW,52.1656990051,20.967100143399996,LIS,38.7813,-9.13592
WAW,52.1656990051,20.967100143399996,MAD,40.471926,-3.56264
WAW,52.1656990051,20.967100143399996,OTP,44.5711111,26.085
WAW,52.1656990051,20.967100143399996,PRG,50.1008,14.26
WAW,52.1656990051,20.967100143399996,SVO,55.972599,37.4146
WAW,52.1656990051,20.967100143399996,VIE,48.110298156738,16.569700241089
ACC,5.605189800262451,-0.16678600013256073,BEY,33.820899963378906,35.488399505615234
ATH,37.9364013672,23.9444999695,BEY,33.820899963378906,35.488399505615234
BEY,33.820899963378906,35.488399505615234,ACC,5.605189800262451,-0.16678600013256073
BEY,33.820899963378906,35.488399505615234,ATH,37.9364013672,23.9444999695
BEY,33.820899963378906,35.488399505615234,BGW,33.262500762900004,44.2346000671
BEY,33.820899963378906,35.488399505615234,BRU,50.901401519800004,4.48443984985
BEY,33.820899963378906,35.488399505615234,CAI,30.12190055847168,31.40559959411621
BEY,33.820899963378906,35.488399505615234,OTP,44.5711111,26.085
BEY,33.820899963378906,35.488399505615234,RUH,24.957599639892578,46.69879913330078
BEY,33.820899963378906,35.488399505615234,SVO,55.972599,37.4146
BGW,33.262500762900004,44.2346000671,BEY,33.820899963378906,35.488399505615234
BRU,50.901401519800004,4.48443984985,BEY,33.820899963378906,35.488399505615234
CAI,30.12190055847168,31.40559959411621,BEY,33.820899963378906,35.488399505615234
OTP,44.5711111,26.085,BEY,33.820899963378906,35.488399505615234
RUH,24.957599639892578,46.69879913330078,BEY,33.820899963378906,35.488399505615234
SVO,55.972599,37.4146,BEY,33.820899963378906,35.488399505615234
AMM,31.7226009369,35.9931983948,BKK,13.681099891662598,100.74700164794922
BKK,13.681099891662598,100.74700164794922,AMM,31.7226009369,35.9931983948
BKK,13.681099891662598,100.74700164794922,CAI,30.12190055847168,31.40559959411621
CAI,30.12190055847168,31.40559959411621,BKK,13.681099891662598,100.74700164794922
HAN,21.221200942993164,105.80699920654297,SIN,1.35019,103.994003
KTM,27.6966,85.3591,SIN,1.35019,103.994003
SIN,1.35019,103.994003,HAN,21.221200942993164,105.80699920654297
SIN,1.35019,103.994003,KTM,27.6966,85.3591
ABV,9.006790161132812,7.263169765472412,CAI,30.12190055847168,31.40559959411621
ACC,5.605189800262451,-0.16678600013256073,CAI,30.12190055847168,31.40559959411621
AMM,31.7226009369,35.9931983948,CAI,30.12190055847168,31.40559959411621
BGW,33.262500762900004,44.2346000671,CAI,30.12190055847168,31.40559959411621
BRU,50.901401519800004,4.48443984985,CAI,30.12190055847168,31.40559959411621
BUD,47.42976,19.261093,CAI,30.12190055847168,31.40559959411621
CAI,30.12190055847168,31.40559959411621,ABV,9.006790161132812,7.263169765472412
CAI,30.12190055847168,31.40559959411621,ACC,5.605189800262451,-0.16678600013256073
CAI,30.12190055847168,31.40559959411621,AMM,31.7226009369,35.9931983948
CAI,30.12190055847168,31.40559959411621,BGW,33.262500762900004,44.2346000671
CAI,30.12190055847168,31.40559959411621,BRU,50.901401519800004,4.48443984985
CAI,30.12190055847168,31.40559959411621,BUD,47.42976,19.261093
CAI,30.12190055847168,31.40559959411621,CGK,-6.1255698204,106.65599823
CAI,30.12190055847168,31.40559959411621,CPH,55.617900848389,12.656000137329
CAI,30.12190055847168,31.40559959411621,DME,55.40879821777344,37.90629959106445
CAI,30.12190055847168,31.40559959411621,MAD,40.471926,-3.56264
CAI,30.12190055847168,31.40559959411621,NBO,-1.31923997402,36.9277992249
CAI,30.12190055847168,31.40559959411621,SXF,52.380001,13.5225
CAI,30.12190055847168,31.40559959411621,VIE,48.110298156738,16.569700241089
CGK,-6.1255698204,106.65599823,CAI,30.12190055847168,31.40559959411621
CPH,55.617900848389,12.656000137329,CAI,30.12190055847168,31.40559959411621
DME,55.40879821777344,37.90629959106445,CAI,30.12190055847168,31.40559959411621
MAD,40.471926,-3.56264,CAI,30.12190055847168,31.40559959411621
NBO,-1.31923997402,36.9277992249,CAI,30.12190055847168,31.40559959411621
SXF,52.380001,13.5225,CAI,30.12190055847168,31.40559959411621
VIE,48.110298156738,16.569700241089,CAI,30.12190055847168,31.40559959411621
HAN,21.221200942993164,105.80699920654297,HND,35.552299,139.779999
HND,35.552299,139.779999,HAN,21.221200942993164,105.80699920654297
HND,35.552299,139.779999,MNL,14.5086,121.019997
IAD,38.94449997,-77.45580292,NRT,35.7647018433,140.386001587
MNL,14.5086,121.019997,HND,35.552299,139.779999
NRT,35.7647018433,140.386001587,IAD,38.94449997,-77.45580292
NRT,35.7647018433,140.386001587,VIE,48.110298156738,16.569700241089
VIE,48.110298156738,16.569700241089,NRT,35.7647018433,140.386001587
ISB,33.560713,72.851613,RUH,24.957599639892578,46.69879913330078
RUH,24.957599639892578,46.69879913330078,ISB,33.560713,72.851613
BRU,50.901401519800004,4.48443984985,PRG,50.1008,14.26
BUD,47.42976,19.261093,PRG,50.1008,14.26
KBP,50.345001220703125,30.894699096679688,PRG,50.1008,14.26
OTP,44.5711111,26.085,PRG,50.1008,14.26
PRG,50.1008,14.26,BRU,50.901401519800004,4.48443984985
PRG,50.1008,14.26,BUD,47.42976,19.261093
PRG,50.1008,14.26,KBP,50.345001220703125,30.894699096679688
PRG,50.1008,14.26,OTP,44.5711111,26.085
PRG,50.1008,14.26,SVO,55.972599,37.4146
PRG,50.1008,14.26,TXL,52.5597,13.2877
SVO,55.972599,37.4146,PRG,50.1008,14.26
TXL,52.5597,13.2877,PRG,50.1008,14.26
SVO,55.972599,37.4146,TXL,52.5597,13.2877
TXL,52.5597,13.2877,SVO,55.972599,37.4146
BRU,50.901401519800004,4.48443984985,VIE,48.110298156738,16.569700241089
BUD,47.42976,19.261093,VIE,48.110298156738,16.569700241089
IAD,38.94449997,-77.45580292,VIE,48.110298156738,16.569700241089
KBP,50.345001220703125,30.894699096679688,VIE,48.110298156738,16.569700241089
LIS,38.7813,-9.13592,VIE,48.110298156738,16.569700241089
OTP,44.5711111,26.085,VIE,48.110298156738,16.569700241089
PRG,50.1008,14.26,VIE,48.110298156738,16.569700241089
VIE,48.110298156738,16.569700241089,BRU,50.901401519800004,4.48443984985
VIE,48.110298156738,16.569700241089,BUD,47.42976,19.261093
VIE,48.110298156738,16.569700241089,IAD,38.94449997,-77.45580292
VIE,48.110298156738,16.569700241089,KBP,50.345001220703125,30.894699096679688
VIE,48.110298156738,16.569700241089,LIS,38.7813,-9.13592
VIE,48.110298156738,16.569700241089,OTP,44.5711111,26.085
VIE,48.110298156738,16.569700241089,PRG,50.1008,14.26
VIE,48.110298156738,16.569700241089,VKO,55.5914993286,37.2615013123
VKO,55.5914993286,37.2615013123,VIE,48.110298156738,16.569700241089
ESB,40.128101348899996,32.995098114,VIE,48.110298156738,16.569700241089
VIE,48.110298156738,16.569700241089,ESB,40.128101348899996,32.995098114
CDG,49.012798,2.55,ISB,33.560713,72.851613
ISB,33.560713,72.851613,CDG,49.012798,2.55
ISB,33.560713,72.851613,CPH,55.617900848389,12.656000137329
ISB,33.560713,72.851613,LHR,51.4706,-0.461941
LHR,51.4706,-0.461941,ISB,33.560713,72.851613
OSL,60.121,11.0502,ISB,33.560713,72.851613
LHR,51.4706,-0.461941,MNL,14.5086,121.019997
MNL,14.5086,121.019997,LHR,51.4706,-0.461941
MNL,14.5086,121.019997,RUH,24.957599639892578,46.69879913330078
RUH,24.957599639892578,46.69879913330078,MNL,14.5086,121.019997
ATH,37.9364013672,23.9444999695,KBP,50.345001220703125,30.894699096679688
BKK,13.681099891662598,100.74700164794922,KBP,50.345001220703125,30.894699096679688
BRU,50.901401519800004,4.48443984985,KBP,50.345001220703125,30.894699096679688
DME,55.40879821777344,37.90629959106445,KBP,50.345001220703125,30.894699096679688
HEL,60.317199707031,24.963300704956,KBP,50.345001220703125,30.894699096679688
KBP,50.345001220703125,30.894699096679688,ATH,37.9364013672,23.9444999695
KBP,50.345001220703125,30.894699096679688,BKK,13.681099891662598,100.74700164794922
